id,identity_to_query
UniRef100_A0A177D7F6/36-95,0.278
UniRef100_A0A1Y2M276/36-95,0.278
UniRef100_N4XA50/36-95,0.278
UniRef100_A0A7U2HZA7/36-95,0.278
UniRef100_UPI00144A7C29/36-95,0.278
UniRef100_A0A8J2I0C8/36-95,0.278
UniRef100_A0A843JVK4/41-103,0.222
UniRef100_A0A178ALD3/36-95,0.278
UniRef100_A0A5E4LGJ9/59-126,0.250
UniRef100_A0A8D4VHN8/1-70,0.306
UniRef100_A0A2H4U7S2/21-86,0.250
UniRef100_M7PKJ1/36-95,0.278
UniRef100_A0A2H6JUP3/21-84,0.236
UniRef100_UPI00048F2EEA/21-86,0.250
UniRef100_A0A0L7M3L7/31-91,0.292
UniRef100_A0A1D2WUY8/21-86,0.250
UniRef100_A0A8J5S282/36-95,0.264
UniRef100_R9SKW1/24-88,0.264
UniRef100_A0A831XY75/12-73,0.264
UniRef100_A0A117SSF8/12-73,0.264
UniRef100_A8I4H4/36-95,0.250
UniRef100_A0A0E0JYT5/36-95,0.264
UniRef100_A0A5N5XT63/2-53,0.347
UniRef100_A0A1D1ZAK7/36-95,0.278
UniRef100_D8Q5L9/36-95,0.250
UniRef100_A0A899G1Z4/36-95,0.278
UniRef100_Q7Y1V3/36-95,0.264
UniRef100_A0A835SZZ0/36-95,0.250
UniRef100_A0A7C0YY74/24-88,0.264
UniRef100_A0A7T7FLZ6/2-40,0.181
UniRef100_A0A550CJR3/36-95,0.250
UniRef100_A0A7S0WGT9/36-95,0.264
UniRef100_A0A261XVT6/36-95,0.278
UniRef100_A0A1M2YH03/27-91,0.250
UniRef100_UPI001D03958B/36-96,0.278
UniRef100_A0A6A5BJY9/36-96,0.278
UniRef100_A0A419JKF3/59-124,0.292
UniRef100_A0A166CTM1/23-86,0.250
UniRef100_A0A5E4IUW0/24-88,0.236
UniRef100_A1RXA3/24-83,0.250
UniRef100_A0A8H3YIA2/36-95,0.250
UniRef100_A0A7K4INZ5/23-86,0.250
UniRef100_D1Z0E7/8-72,0.292
UniRef100_A0A6V7WBV7/29-96,0.264
UniRef100_A0A662KTK1/15-81,0.292
UniRef100_UPI001C00E00F/41-100,0.264
UniRef100_A0A7C3S435/26-86,0.250
UniRef100_A0A137QMI3/29-88,0.264
UniRef100_A0A842NQM3/24-86,0.264
UniRef100_S7PZG7/36-95,0.264
UniRef100_A0A8H6THN4/118-177,0.278
UniRef100_A0A7C5FIQ0/20-87,0.278
UniRef100_K5WGH6/36-95,0.250
UniRef100_A0A1U8EDW5/36-95,0.264
UniRef100_A0A7J7INT2/35-95,0.278
UniRef100_A0A1B7MYF1/32-91,0.264
UniRef100_A0A6A9SY31/17-79,0.222
UniRef100_A0A2G2VSQ2/36-95,0.264
UniRef100_J3LC10/36-95,0.264
UniRef100_A0A1I8J721/35-95,0.264
UniRef100_A0A2R6G4P1/17-79,0.264
UniRef100_A0A1I8HGH2/35-95,0.264
UniRef100_A0A7L4RHS5/15-78,0.264
UniRef100_B6JYI2/33-95,0.250
UniRef100_A0A7X5WSJ5/18-80,0.264
UniRef100_A0A7J4G4Y0/16-79,0.264
UniRef100_A0A497MP45/22-86,0.236
UniRef100_A0A497JPF3/22-86,0.236
UniRef100_G7DTD3/36-95,0.250
UniRef100_A0A256ZBK3/20-82,0.222
UniRef100_M0N2D9/16-79,0.236
UniRef100_A0A662IR50/17-79,0.264
UniRef100_A0A6G8T9D5/17-80,0.236
UniRef100_A0A6A5K0W8/36-95,0.264
UniRef100_A0A0D0AL14/36-95,0.264
UniRef100_P47815/36-95,0.264
UniRef100_A0A497I2E1/49-112,0.236
UniRef100_UPI001BAD3FD3/19-81,0.250
UniRef100_A0A166BDK2/21-84,0.236
UniRef100_A0A7J3TC67/23-89,0.278
UniRef100_A0A257M1T8/6-69,0.319
UniRef100_UPI0004409528/31-90,0.250
UniRef100_A9BKZ4/36-95,0.264
UniRef100_A0A7C2B2Q3/49-112,0.236
UniRef100_A0A8C9H4U4/36-95,0.264
UniRef100_J3MDV6/36-95,0.264
UniRef100_A0A2R6F6C7/17-79,0.264
UniRef100_A0A1D6H4K9/36-95,0.264
UniRef100_A0A6G1X035/23-86,0.278
UniRef100_A0A1V4Z7X2/22-87,0.292
UniRef100_A0A1X2GP74/42-101,0.278
UniRef100_A0A2A9MMW4/114-174,0.278
UniRef100_A0A481SVV6/36-95,0.250
UniRef100_A0A2S2QK89/36-95,0.250
UniRef100_A0A6A6V8G0/36-95,0.278
UniRef100_A0A419KAM3/22-86,0.222
UniRef100_C5Y0K9/36-95,0.264
UniRef100_A0A7C4BC94/22-84,0.236
UniRef100_A0A7T3FXH2/19-81,0.264
UniRef100_A0A151EHQ8/24-87,0.264
UniRef100_UPI001BF64185/36-95,0.264
UniRef100_A0A4Y3FP17/21-84,0.236
UniRef100_A0A3L6QHN2/36-95,0.264
UniRef100_A0A846PES7/23-86,0.208
UniRef100_A0A7S1E491/22-81,0.292
UniRef100_A0A897MRF9/5-68,0.222
UniRef100_UPI001B884BB8/40-99,0.264
UniRef100_A0A6A4LKU7/36-95,0.264
UniRef100_W5I4R7/36-95,0.264
UniRef100_I1GYD4/36-95,0.264
UniRef100_I3T689/36-95,0.264
UniRef100_A0A5C3KMR1/32-91,0.264
UniRef100_A0A068UN12/37-96,0.278
UniRef100_UPI00067955B2/15-78,0.264
UniRef100_A0A662MGQ6/30-96,0.278
UniRef100_A0A446XKF0/36-95,0.264
UniRef100_A0A6G2FZY6/18-80,0.236
UniRef100_A0A150GFG3/36-95,0.250
UniRef100_A0A446XKR1/36-95,0.264
UniRef100_R7PXI9/33-98,0.250
UniRef100_A0A1V4ZJR8/24-90,0.292
UniRef100_A5ULS8/33-98,0.250
UniRef100_A0A8H6PHB1/36-95,0.278
UniRef100_A0A481SWC2/36-95,0.250
UniRef100_A0A6I1K7V7/2-55,0.306
UniRef100_A0A0S7DN38/36-95,0.278
UniRef100_A0A7J2TC53/22-84,0.236
UniRef100_A1CMR6/36-95,0.278
UniRef100_A0A6P6SS21/37-96,0.278
UniRef100_A0A7J2U6K6/23-84,0.250
UniRef100_A0A842WJP6/28-92,0.264
UniRef100_A0A2H5VFV2/22-85,0.250
UniRef100_A0A2R6FHF7/19-81,0.264
UniRef100_UPI00107EF533/19-81,0.264
UniRef100_W7HWJ5/36-95,0.264
UniRef100_A0A165Q7Q1/29-88,0.264
UniRef100_G1XLV1/36-95,0.264
UniRef100_S8BP18/36-95,0.264
UniRef100_A0A520K3V4/16-79,0.278
UniRef100_A0A0P9GC85/25-85,0.222
UniRef100_A0A074XE30/36-95,0.264
UniRef100_A0A7J9RN09/19-85,0.236
UniRef100_A0A7J2KCD8/20-82,0.236
UniRef100_A0A074WB08/36-95,0.264
UniRef100_A0A7C8RB47/37-96,0.264
UniRef100_A0A832U078/23-86,0.250
UniRef100_A0A7C2Q613/22-87,0.264
UniRef100_A0A7S0BT27/36-95,0.264
UniRef100_F0Z6B9/35-94,0.264
UniRef100_A0A6A6EGQ9/29-88,0.264
UniRef100_A0A842MQM6/23-85,0.236
UniRef100_UPI0004A5595D/34-93,0.250
UniRef100_A0A7J3TLC1/14-80,0.264
UniRef100_A0A7J9PXM6/2-64,0.278
UniRef100_UPI001444A080/36-95,0.278
UniRef100_A0A1Y2W2C2/36-95,0.278
UniRef100_A0A7S1TBZ0/36-95,0.264
UniRef100_A0A7C4BAQ6/25-84,0.264
UniRef100_A0A1Y2TGG4/36-95,0.278
UniRef100_W6YWZ0/74-133,0.278
UniRef100_A0A1X2IRD4/36-95,0.264
UniRef100_A7AQ73/36-95,0.264
UniRef100_A0A660Q7J8/1-70,0.250
UniRef100_A0A150ISG5/2-62,0.236
UniRef100_A0A6C2UJX0/1-67,0.278
UniRef100_A0A5J9SVW6/36-95,0.264
UniRef100_A0A2N8IKW6/9-69,0.250
UniRef100_A0A061D5I5/36-95,0.264
UniRef100_A0A4Y7TLV8/29-88,0.264
UniRef100_A0A1Y3GCI0/2-56,0.264
UniRef100_A0A229XTT2/48-107,0.278
UniRef100_K3XZT6/36-95,0.264
UniRef100_F2L2B1/13-73,0.222
UniRef100_A0A3L6PEQ7/36-95,0.264
UniRef100_UPI00144A9B49/36-95,0.264
UniRef100_A0A832ZVS8/8-70,0.250
UniRef100_C4J6C7/36-95,0.264
UniRef100_A0A6G1KK01/36-95,0.264
UniRef100_I7CH23/6-68,0.236
UniRef100_A0A6A5XX70/36-95,0.264
UniRef100_A0A1R3L1C2/2-37,0.236
UniRef100_A0A1Y1ZR82/36-95,0.264
UniRef100_A0A2D6TNW5/22-85,0.222
UniRef100_A0A7J2VTN1/24-87,0.250
UniRef100_A0A162VZV8/36-95,0.278
UniRef100_D8U1H8/36-95,0.250
UniRef100_A0A6A5ZBF3/36-95,0.264
UniRef100_A0A165ETM5/29-88,0.250
UniRef100_A0A7C3Z733/14-79,0.236
UniRef100_A0A6P8GWL2/36-95,0.264
UniRef100_A0A7D5KTQ9/17-79,0.222
UniRef100_A0A2T0FKZ0/35-94,0.250
UniRef100_A0A4S9LYV8/68-127,0.264
UniRef100_A0A1Y2WQE0/36-95,0.278
UniRef100_A0A1Y2V7T3/36-95,0.278
UniRef100_A0A800JIT0/9-73,0.292
UniRef100_A0A1G9VSM6/16-79,0.222
UniRef100_A0A1W9LHA0/3-61,0.292
UniRef100_A0A1A9VK19/971-1007,0.250
UniRef100_A0A7K4ALL8/22-86,0.278
UniRef100_A0A146IPA8/165-224,0.278
UniRef100_A0A3N4HYU3/36-95,0.278
UniRef100_A0A6A6Y3P9/36-95,0.264
UniRef100_A0A1J3JPS1/36-95,0.264
UniRef100_A0A7C5IXE1/23-85,0.236
UniRef100_A0A196SEX1/35-95,0.264
UniRef100_A0A444EH30/36-95,0.250
UniRef100_A0A0C2X097/32-91,0.250
UniRef100_A0A218NLN7/23-86,0.222
UniRef100_A0A8J5G1N5/36-95,0.250
UniRef100_A0A8F7CJ07/2-42,0.208
UniRef100_A0A150IT29/2-62,0.236
UniRef100_A0A7J4B2Z8/57-120,0.292
UniRef100_A0A0J8QWJ4/36-95,0.278
UniRef100_A0A1C7M577/29-88,0.250
UniRef100_A0A162IPD7/36-95,0.278
UniRef100_A0A409Y6Z3/36-95,0.264
UniRef100_A0A497N8N9/19-86,0.236
UniRef100_A0A067PQH1/30-89,0.250
UniRef100_M2PDN9/36-95,0.250
UniRef100_G4TI02/32-91,0.250
UniRef100_A0A3B6RH29/36-95,0.264
UniRef100_A0A5M3MYC5/32-91,0.250
UniRef100_A0A811SDL3/36-95,0.264
UniRef100_A0A3N4L5A1/29-88,0.264
UniRef100_A0A7J2TX96/24-87,0.236
UniRef100_A0A433QL48/36-95,0.250
UniRef100_A0A520K649/25-92,0.264
UniRef100_V4Y9N3/17-79,0.250
UniRef100_B0YDJ6/64-123,0.278
UniRef100_A0A6A4LQM3/36-95,0.264
UniRef100_A0A8J8BPK9/20-85,0.250
UniRef100_A0A7J2MI92/21-84,0.264
UniRef100_A0A8H5CJE2/36-95,0.264
UniRef100_A0A3M1H965/22-86,0.250
UniRef100_UPI001C7B3BDC/36-95,0.250
UniRef100_A0A4Q2DM25/36-95,0.264
UniRef100_A0A8J2WG83/37-95,0.292
UniRef100_A0A507R375/36-95,0.278
UniRef100_UPI001F4635A9/6-68,0.222
UniRef100_A0A401H1I8/36-95,0.250
UniRef100_J4H0Q4/36-95,0.250
UniRef100_A0A1V6SVL5/36-95,0.278
UniRef100_A0A1D2R3E4/23-87,0.264
UniRef100_A0A369K137/36-95,0.250
UniRef100_A0A550H402/22-86,0.236
UniRef100_A0A3A2Z9B8/36-95,0.278
UniRef100_A0A4R0RMB4/36-95,0.250
UniRef100_A0A4S4MNN1/36-95,0.250
UniRef100_A0A842MRT1/23-86,0.250
UniRef100_A0A5J5EMQ0/36-95,0.278
UniRef100_A0A147JWQ1/26-87,0.278
UniRef100_A0A1L9T976/36-95,0.278
UniRef100_U4LLL4/36-95,0.278
UniRef100_A0A7D5GJH8/17-79,0.236
UniRef100_A0A6V7S581/36-92,0.278
UniRef100_A0A3S5YTE8/16-76,0.250
UniRef100_A0A3N6MU24/17-79,0.236
UniRef100_A0A1L9S7G3/36-95,0.278
UniRef100_A0A1I8BXU7/30-96,0.250
UniRef100_A0A1E3BJB1/36-95,0.278
UniRef100_UPI001C7A40C0/36-95,0.250
UniRef100_A0A419K8Y7/22-86,0.250
UniRef100_A0A840VF35/17-78,0.278
UniRef100_A0A0B3AK01/18-81,0.250
UniRef100_A0A7J3WU35/10-76,0.264
UniRef100_A0A7C4JMZ8/8-71,0.250
UniRef100_A0A0F4YHJ8/36-95,0.278
UniRef100_A0A832GZX4/20-85,0.264
UniRef100_A0A4S9Z1L2/44-103,0.264
UniRef100_A0A8J7U995/23-85,0.250
UniRef100_A0A5C0UG97/12-54,0.264
UniRef100_A0A662UGC4/23-84,0.236
UniRef100_A0A6M8AZI5/2-40,0.222
UniRef100_A0A550GJD8/23-86,0.222
UniRef100_A0A2H9LH81/35-99,0.264
UniRef100_A0A811S695/36-95,0.264
UniRef100_A0A2G9M065/35-99,0.264
UniRef100_A0A4S3J1T8/36-95,0.278
UniRef100_W0JSA5/6-68,0.222
UniRef100_A0A1L9RTH4/34-93,0.278
UniRef100_A0A832B2K5/18-81,0.250
UniRef100_A0A8G1VWX8/36-95,0.278
UniRef100_A0A146EXJ5/36-95,0.278
UniRef100_A0A2G9PWE7/26-90,0.236
UniRef100_A0A317WCI7/36-95,0.278
UniRef100_A0A497GIH8/22-85,0.264
UniRef100_A0A2J5I7W7/36-95,0.278
UniRef100_A0A5N5X4J5/36-95,0.278
UniRef100_A0A0F8USH8/36-95,0.278
UniRef100_C8VA34/36-95,0.278
UniRef100_K9GQA9/36-95,0.278
UniRef100_Q7XY29/42-101,0.250
UniRef100_Q0CGJ1/36-95,0.278
UniRef100_UPI000DBD3824/36-95,0.278
UniRef100_A0A4P8WIM6/17-79,0.236
UniRef100_A0A7R7XAA3/36-95,0.278
UniRef100_A0A0A2KMM5/36-95,0.278
UniRef100_A0A0U5FTJ5/36-95,0.278
UniRef100_B6HW55/36-95,0.278
UniRef100_A0A6A6P2C3/30-89,0.264
UniRef100_A0A151BK81/23-86,0.222
UniRef100_UPI001C4FA455/28-90,0.222
UniRef100_C1E8C6/36-94,0.264
UniRef100_A0A2K9RN96/1-43,0.208
UniRef100_A0A7L4R8W9/25-88,0.264
UniRef100_A0A8J7QG41/23-85,0.264
UniRef100_UPI00189CA0D8/36-95,0.278
UniRef100_A0A0C2D5C6/30-95,0.306
UniRef100_A0A3N4M279/39-98,0.278
UniRef100_A0A075AUU0/34-93,0.306
UniRef100_S8D4Z1/36-95,0.264
UniRef100_W4GJ99/39-98,0.278
UniRef100_A0A0K9NHH1/36-95,0.264
UniRef100_A0A7C5H251/32-99,0.250
UniRef100_A0A067MWC5/29-89,0.250
UniRef100_A0A101IF02/5-58,0.236
UniRef100_A0A4Q4UQ97/36-95,0.278
UniRef100_A0A4Q4WEC5/36-95,0.278
UniRef100_W8C789/36-95,0.264
UniRef100_A0A4Q4XKK4/36-95,0.278
UniRef100_A0A4Q4UMC9/36-95,0.278
UniRef100_A0A4V1XC83/36-95,0.278
UniRef100_A0A0D9VF42/36-95,0.264
UniRef100_A0A2G9UG52/30-95,0.306
UniRef100_A0A0F7TSG5/36-95,0.278
UniRef100_A0A318YPV5/43-102,0.278
UniRef100_A0A1M3TEX4/43-102,0.278
UniRef100_A0A1J3FCW1/27-86,0.264
UniRef100_A0A7C4RDS6/8-71,0.250
UniRef100_S8AR23/36-95,0.278
UniRef100_A0A7K4AD24/22-87,0.292
UniRef100_A0A1L9UEB1/43-102,0.278
UniRef100_J9W3W9/36-95,0.236
UniRef100_A0A197K6N3/36-95,0.250
UniRef100_A0A4S9XJ85/57-116,0.264
UniRef100_A0A6A6J356/29-88,0.250
UniRef100_D7FLZ6/36-95,0.292
UniRef100_A0A062UXZ4/21-88,0.264
UniRef100_A0A7C1IFX3/17-84,0.236
UniRef100_A0A7J3WZJ0/8-71,0.250
UniRef100_A0A8H7KZC3/346-405,0.264
UniRef100_A0A0Q4B458/2-62,0.264
UniRef100_A0A319AAA7/47-106,0.278
UniRef100_UPI0005395F5C/36-95,0.264
UniRef100_D7DRQ2/18-85,0.236
UniRef100_A0A078GMQ2/36-95,0.264
UniRef100_A0A419JY94/23-86,0.222
UniRef100_A0A0S6XPH1/36-95,0.278
UniRef100_UPI000539F25B/36-95,0.264
UniRef100_A0A232LPC3/46-105,0.278
UniRef100_A0A6G7NZI1/3-43,0.222
UniRef100_A0A4S4KNT3/36-95,0.250
UniRef100_A0A7C4I233/23-86,0.250
UniRef100_A0A6A6GN74/36-95,0.278
UniRef100_A0A2K1QI39/36-95,0.278
UniRef100_M7T2P9/36-95,0.278
UniRef100_F5HDW7/36-95,0.236
UniRef100_A0A1V5B6W7/1-62,0.278
UniRef100_A0A8E2EHY5/36-95,0.264
UniRef100_A0A8C2IE73/4-63,0.278
UniRef100_UPI00053B4616/36-95,0.264
UniRef100_A0A847T669/22-87,0.292
UniRef100_A0A2P7YC73/36-95,0.278
UniRef100_R7YXS7/36-95,0.264
UniRef100_A0A510DYX9/26-85,0.264
UniRef100_UPI00053A76F6/36-95,0.264
UniRef100_A0A0G4GS40/35-95,0.278
UniRef100_A0A7G9Z3X7/29-95,0.208
UniRef100_A0A5C3MKF7/36-95,0.264
UniRef100_K0IM28/9-73,0.236
UniRef100_D1JD14/29-95,0.208
UniRef100_A0A6A9QKV2/26-85,0.264
UniRef100_A0A6V7WBQ2/29-96,0.264
UniRef100_A0A8H2WYL9/36-95,0.264
UniRef100_A0A0K6G3J0/36-95,0.264
UniRef100_A0A8C2A3C6/31-91,0.278
UniRef100_A0A7C5TQA5/16-83,0.264
UniRef100_A0A849QYH8/20-86,0.208
UniRef100_A0A6D2IEL6/36-95,0.264
UniRef100_UPI0009E5B007/36-95,0.264
UniRef100_A0A835PA61/36-95,0.264
UniRef100_UPI00053B0184/36-95,0.264
UniRef100_A0A8C0XUP0/35-95,0.278
UniRef100_A0A8C2GJU9/35-95,0.278
UniRef100_A0A6A5W7M9/78-137,0.278
UniRef100_A0A1I7RI91/36-96,0.278
UniRef100_A0A151DZK5/16-85,0.264
UniRef100_A0A6J0LER4/36-95,0.264
UniRef100_A0A078HA02/36-95,0.264
UniRef100_A0A3M2SXX6/36-95,0.278
UniRef100_D7L820/36-95,0.264
UniRef100_Q93VF1/36-95,0.264
UniRef100_A0A6A4J4X9/36-95,0.236
UniRef100_Q9SJB9/36-95,0.264
UniRef100_V5FQ71/36-95,0.278
UniRef100_A0A443HLZ8/36-95,0.278
UniRef100_Q2XTB8/36-95,0.264
UniRef100_R0G7P7/36-95,0.264
UniRef100_A0A7J4UXL1/31-97,0.250
UniRef100_A0A6A9T8Z4/19-71,0.250
UniRef100_D4B0Q3/36-95,0.278
UniRef100_A0A7H1JFV2/2-41,0.208
UniRef100_K3YVM0/111-170,0.264
UniRef100_A0A2J6N1U6/23-85,0.250
UniRef100_A0A833RB83/36-95,0.264
UniRef100_UPI00144A8FE1/36-95,0.278
UniRef100_A0A0P9GYX7/32-91,0.264
UniRef100_E5R0C3/36-95,0.278
UniRef100_A0A433D896/52-111,0.250
UniRef100_C5FD38/36-95,0.278
UniRef100_UPI001E562235/23-84,0.250
UniRef100_A0A8H2XFU3/36-95,0.264
UniRef100_A0A199W4R7/36-95,0.264
UniRef100_A0A1Y2BD05/36-95,0.264
UniRef100_A0A8B7BQC7/36-95,0.264
UniRef100_A0A2B7XS30/36-95,0.278
UniRef100_A0A843X2N5/36-95,0.264
UniRef100_A0A6I9R0F8/36-95,0.264
UniRef100_A0A1D2JJ69/36-95,0.278
UniRef100_A0A662HBU6/20-88,0.250
UniRef100_A0A5M6BWV1/36-95,0.236
UniRef100_L1LA15/48-114,0.264
UniRef100_F0UT82/36-95,0.278
UniRef100_UPI000C871D31/36-95,0.264
UniRef100_A0A1J9QAA8/36-95,0.278
UniRef100_A0A8B9AMF6/36-95,0.264
UniRef100_A0A6I9RG21/36-95,0.264
UniRef100_A0A835PYN6/36-95,0.264
UniRef100_A0A834YHT0/36-95,0.264
UniRef100_A0A7I8JPJ5/36-95,0.264
UniRef100_A0A2I0WHV1/36-95,0.264
UniRef100_A0A6I9QMV1/36-95,0.264
UniRef100_A0A835VKM1/36-95,0.264
UniRef100_A0A8B7CUD2/36-95,0.264
UniRef100_A0A6I9REA6/36-95,0.264
UniRef100_A0A5C5FWP3/32-91,0.264
UniRef100_A0A524J8J1/16-83,0.250
UniRef100_A0A7J6MI90/36-96,0.264
UniRef100_A0A075MPN5/5-70,0.236
UniRef100_J0LHH2/32-91,0.250
UniRef100_A0A8C1LNL1/40-100,0.278
UniRef100_W2RVR8/36-95,0.264
UniRef100_C5LMC4/36-96,0.264
UniRef100_A0A178ULI4/36-95,0.264
UniRef100_A0A8C1A076/35-95,0.278
UniRef100_A0A8J4V4X4/35-94,0.250
UniRef100_C5KTE3/36-96,0.264
UniRef100_C5M0P9/36-96,0.264
UniRef100_A0A7G2FHW4/36-95,0.264
UniRef100_C5KVZ1/36-96,0.264
UniRef100_A0A6P6B019/36-95,0.264
UniRef100_C4JPD8/36-95,0.278
UniRef100_A0A0D2EPS3/36-95,0.278
UniRef100_A0A6A7LJD2/22-84,0.236
UniRef100_U9UNS5/36-95,0.264
UniRef100_A0A0D2DWQ1/36-95,0.278
UniRef100_E9D445/36-95,0.278
UniRef100_A0A2H9NGE5/29-92,0.264
UniRef100_A0A0G2DVM9/36-95,0.278
UniRef100_D7MHU3/36-95,0.264
UniRef100_R0GTK6/36-95,0.264
UniRef100_A7SX41/32-91,0.278
UniRef100_A0A4D8Y6I8/249-313,0.250
UniRef100_A0A2D6NAU1/49-112,0.250
UniRef100_A0A1Q3B3Q7/36-95,0.250
UniRef100_A0A1D1YTJ6/36-95,0.264
UniRef100_A0A8E2AGH7/32-91,0.250
UniRef100_A0A397T062/36-95,0.264
UniRef100_A0A0D0Y637/33-92,0.236
UniRef100_UPI0002C32089/36-95,0.250
UniRef100_D3B6S2/35-94,0.250
UniRef100_UPI001A981C24/17-79,0.236
UniRef100_A0A0D0WK79/33-92,0.236
UniRef100_A0A6G1JFU5/36-95,0.250
UniRef100_A0A397UN16/36-95,0.264
UniRef100_A0A1D1YXN4/124-183,0.264
UniRef100_A0A2V2U4Y9/1-70,0.250
UniRef100_A0A2I0AU78/36-95,0.264
UniRef100_A0A5Q0TSE7/23-84,0.236
UniRef100_A0A8B7CXE7/36-95,0.264
UniRef100_F4K1D3/36-95,0.264
UniRef100_A0A1F5L6K3/36-95,0.278
UniRef100_A0A1V6Q3P7/36-95,0.278
UniRef100_A0A0C2X0B1/36-95,0.264
UniRef100_A0A1D2RFI0/23-86,0.250
UniRef100_A0A7C4F6R0/19-84,0.292
UniRef100_A0A0S2I7Q3/36-95,0.250
UniRef100_A0A662TE30/24-85,0.278
UniRef100_B8P4C6/36-95,0.250
UniRef100_A0A534KC02/1-70,0.250
UniRef100_A0A1C8ZVH7/25-84,0.236
UniRef100_UPI001F1E04B1/6-68,0.236
UniRef100_UPI001D03749C/36-95,0.278
UniRef100_A0A564Q4R0/10-77,0.264
UniRef100_A0A0K9NHW7/36-95,0.264
UniRef100_A0A7G9Z350/29-95,0.208
UniRef100_A0A2H3JTK7/31-90,0.250
UniRef100_A0A5A7RW05/21-89,0.236
UniRef100_A0A842SVP1/36-106,0.250
UniRef100_A0A4Q5X1Y9/1-50,0.264
UniRef100_A0A7C3M3Z7/25-88,0.222
UniRef100_A0A7G9YS24/16-85,0.222
UniRef100_A0A7C3APK4/17-79,0.278
UniRef100_A0A857Z9Q2/16-76,0.236
UniRef100_A0A1M2W5D3/32-91,0.250
UniRef100_A0A286UA16/36-94,0.250
UniRef100_A0A2G9T3E0/30-95,0.306
UniRef100_A0A3G5AIE3/37-96,0.264
UniRef100_T0N194/27-94,0.264
UniRef100_A0A8C1A0I8/4-63,0.278
UniRef100_A0A8C0XT60/35-95,0.278
UniRef100_A0A0C3NSP3/32-91,0.250
UniRef100_UPI001F29CC43/17-80,0.222
UniRef100_A0A6H0Y2K8/36-95,0.264
UniRef100_UPI0011E52F91/20-84,0.236
UniRef100_A0A0G1TCQ0/1-47,0.278
UniRef100_A0A1M5R3T7/17-80,0.222
UniRef100_A0A256IRK8/17-79,0.222
UniRef100_A0A6B0SUV2/17-80,0.222
UniRef100_A0A830CRV4/1-55,0.250
UniRef100_A0A842KEY3/12-80,0.264
UniRef100_V2WR24/36-95,0.250
UniRef100_A0A165K8P4/40-99,0.250
UniRef100_A0A022RFC7/36-95,0.250
UniRef100_A0A5K3FEA7/35-94,0.264
UniRef100_A0A098VVE7/53-114,0.264
UniRef100_A0A151BPC1/23-86,0.222
UniRef100_A0A7C4M2U2/24-86,0.250
UniRef100_A0A0D1ZE66/36-95,0.264
UniRef100_A0A4S4KYL3/675-737,0.264
UniRef100_A0A0G2HZ09/58-117,0.278
UniRef100_A0A0R3UM30/35-94,0.264
UniRef100_A0A2I0PXB7/37-99,0.264
UniRef100_A0A0L6V740/36-95,0.250
UniRef100_A0A0D1XRX3/36-95,0.264
UniRef100_V5H0X6/36-95,0.250
UniRef100_A0A8H6C9S4/36-95,0.264
UniRef100_A4FYM5/17-85,0.236
UniRef100_A0A5C3Q967/36-95,0.250
UniRef100_A0A1G6U0B8/6-68,0.222
UniRef100_A0A0N1HCD0/36-95,0.264
UniRef100_A0A662FWT6/29-88,0.222
UniRef100_A0A180GDI7/36-95,0.250
UniRef100_A0A0L0VMD5/36-95,0.250
UniRef100_UPI001ADB58CB/36-95,0.264
UniRef100_A0A7G7WT60/2-38,0.167
UniRef100_A0A2N5VU85/36-95,0.250
UniRef100_E3KLI8/36-95,0.250
UniRef100_A7SV47/36-95,0.278
UniRef100_A0A0R3PCP5/30-95,0.306
UniRef100_A0A397ITA8/36-95,0.250
UniRef100_A0A7J9NJM0/18-86,0.236
UniRef100_A9A6C2/18-86,0.236
UniRef100_Q6LZM1/18-86,0.236
UniRef100_A0A804IMI8/36-95,0.250
UniRef100_A0A2S4UZ69/36-95,0.250
UniRef100_A0A497FDW7/14-76,0.250
UniRef100_A0A2V0PGZ7/35-94,0.264
UniRef100_A0A0N4XFK5/30-95,0.306
UniRef100_A0A7C3TCE1/24-85,0.250
UniRef100_UPI001906B287/46-105,0.250
UniRef100_F2HI21/31-90,0.264
UniRef100_L0JKW0/6-68,0.222
UniRef100_A0A6A6C1V3/36-95,0.264
UniRef100_A0A0N4W7N4/30-95,0.306
UniRef100_A0A060HU40/8-70,0.236
UniRef100_A0A7J3CVH9/28-90,0.208
UniRef100_A0A1E5V0J9/36-95,0.264
UniRef100_A0A497EXJ9/25-88,0.236
UniRef100_A0A2J4G763/28-87,0.250
UniRef100_A0A135VEN7/29-96,0.250
UniRef100_A0A6P5ZXK0/36-95,0.264
UniRef100_A0A1R3H298/45-103,0.250
UniRef100_A0A075MN76/8-70,0.222
UniRef100_A0A060HL54/8-73,0.236
UniRef100_A0A6A9T6A9/17-79,0.222
UniRef100_UPI001F3BD716/6-68,0.250
UniRef100_UPI001C4C2873/1-55,0.250
UniRef100_A0A7J3C6Y8/21-86,0.264
UniRef100_A0A2R6LP95/17-79,0.222
UniRef100_A0A843D733/29-88,0.250
UniRef100_A0A0F8D1P2/36-95,0.278
UniRef100_A0A0F4ZL22/36-95,0.278
UniRef100_A0A1F9YYJ1/12-78,0.264
UniRef100_A0A0A9WCB8/31-90,0.292
UniRef100_A0A0W4ZGE4/36-95,0.264
UniRef100_A0A6G2HE51/17-79,0.222
UniRef100_A0A2V3J8F5/36-95,0.236
UniRef100_A9NLE4/36-95,0.264
