id,identity_to_query
UniRef100_A0A1E2XZ48/25-390,0.363
UniRef100_UPI0009ED27E1/6-350,0.339
UniRef100_UPI001644D8EE/9-340,0.320
UniRef100_A0A327NPJ8/9-341,0.320
UniRef100_A0A3A4W2W4/176-525,0.396
UniRef100_I0IPG8/3-362,0.396
UniRef100_A0A7J5AQQ0/4-350,0.287
UniRef100_A0A4R9KET1/5-362,0.309
UniRef100_A0A6N7PWE7/173-514,0.358
UniRef100_A0A7C6TMS5/1-334,0.314
UniRef100_A0A0J7IG94/2-345,0.303
UniRef100_UPI0002D7DB28/5-355,0.298
UniRef100_A0A3M1XNI1/3-340,0.333
UniRef100_A0A8I0KGQ9/4-363,0.309
UniRef100_UPI00117FC338/3-344,0.309
UniRef100_A4C1A3/4-351,0.290
UniRef100_A0A2N6UP62/74-420,0.342
UniRef100_A0A7X8UIS3/181-533,0.366
UniRef100_A0A4S8LMF4/17-406,0.342
UniRef100_A0A249SVB4/1-340,0.344
UniRef100_A0A6G7J0U2/4-350,0.322
UniRef100_C6JJ54/2-332,0.344
UniRef100_A0A507DRQ6/27-402,0.366
UniRef100_A0A7W1W458/6-383,0.347
UniRef100_A0A4S2F116/5-356,0.374
UniRef100_A0A519PXN2/8-352,0.309
UniRef100_A0A7Z9WKH4/208-506,0.352
UniRef100_A0A4Q5SNQ1/5-357,0.311
UniRef100_UPI001EE7E68B/8-360,0.350
UniRef100_A0A2D4QGC3/1-367,0.352
UniRef100_A0A328FFL2/4-340,0.366
UniRef100_A0A840TL91/11-339,0.314
UniRef100_UPI001D162C51/33-367,0.320
UniRef100_UPI0010A6143E/4-350,0.320
UniRef100_B9CK68/16-366,0.355
UniRef100_A0A4Y7PYQ4/16-403,0.355
UniRef100_A0A409VTD7/403-788,0.350
UniRef100_UPI00054F3871/3-344,0.328
UniRef100_UPI0014919868/2-334,0.328
UniRef100_UPI001EE0B655/1-355,0.358
UniRef100_UPI000E5C2793/1-358,0.377
UniRef100_A0A4U9W2N4/8-352,0.317
UniRef100_UPI0018878042/2-352,0.347
UniRef100_A0A6C0RI77/9-352,0.306
UniRef100_A0A179B736/11-354,0.358
UniRef100_A0A2G4H914/8-359,0.309
UniRef100_A0A0G2BPQ0/9-346,0.355
UniRef100_UPI0005A85282/13-358,0.355
UniRef100_UPI001CF4FD39/5-346,0.328
UniRef100_A0A5N5QGP2/19-405,0.347
UniRef100_UPI001AE051CC/2-345,0.303
UniRef100_UPI001CC59B21/1-343,0.322
UniRef100_UPI001CD09436/3-332,0.311
UniRef100_A0A7C3RKJ5/170-514,0.339
UniRef100_A0A6G1GR03/21-380,0.325
UniRef100_A0A6P1NY92/4-344,0.320
UniRef100_UPI0004B9995D/7-350,0.372
UniRef100_A0A2V8E8U8/8-303,0.352
UniRef100_A0A2E5WL50/12-342,0.290
UniRef100_A0A8E2AWP9/16-396,0.350
UniRef100_UPI001409629E/13-339,0.309
UniRef100_UPI000E1E06BD/10-354,0.298
UniRef100_A3I0V3/23-364,0.301
UniRef100_UPI0002FF78EC/18-372,0.344
UniRef100_U5FAH5/2-331,0.361
UniRef100_A0A1I1I816/10-340,0.322
UniRef100_A0A7V9VWX7/186-547,0.385
UniRef100_A0A0R2PZA5/1-339,0.320
UniRef100_A9E095/4-304,0.303
UniRef100_A0A2N3IDN4/1-334,0.325
UniRef100_UPI00168AAB3C/9-341,0.317
UniRef100_A0A3D5Z4T4/7-352,0.290
UniRef100_A0A3D5Q9K0/1-346,0.352
UniRef100_UPI0019684D6A/4-344,0.314
UniRef100_A0A7G8PWF5/10-355,0.281
UniRef100_A0A5C3LVV2/14-401,0.361
UniRef100_A0A839GDP6/4-343,0.317
UniRef100_UPI000344EA7C/3-345,0.314
UniRef100_K1L0G6/3-343,0.306
UniRef100_A0A3D5B3V0/5-347,0.350
UniRef100_UPI00166E52E8/4-345,0.322
UniRef100_UPI00192BF49E/8-352,0.314
UniRef100_A0A1H9Q1J8/212-564,0.361
UniRef100_A0A350IUF3/180-526,0.393
UniRef100_UPI0009B044DC/9-341,0.322
UniRef100_A0A3M1YYY8/9-352,0.303
UniRef100_A0A7W3VP19/2-347,0.303
UniRef100_UPI001BE2206B/12-342,0.314
UniRef100_A0A5B7UBC7/6-342,0.301
UniRef100_H1PWR7/2-332,0.358
UniRef100_A0A7C4TG30/1-349,0.393
UniRef100_A0A7V9P0S6/5-351,0.298
UniRef100_A0A3A4XAC9/17-338,0.333
UniRef100_A0A4P9ZFR6/14-388,0.350
UniRef100_A0A1Y4CNW6/12-365,0.363
UniRef100_A0A1F3Y6K4/1-358,0.336
UniRef100_A0A8H4AS59/20-409,0.369
UniRef100_UPI00052BCEC7/5-350,0.292
UniRef100_A0A1W1Z306/5-346,0.306
UniRef100_A0A841C1W2/10-353,0.336
UniRef100_A0A117LI20/182-543,0.339
UniRef100_A0A7G9SCC6/6-361,0.383
UniRef100_A0A2E5TR34/9-368,0.325
UniRef100_UPI001C8F1534/12-357,0.363
UniRef100_A0A2E2TKW1/2-348,0.295
UniRef100_A0A3D2NBH0/4-350,0.281
UniRef100_UPI00110A74B8/1-355,0.369
UniRef100_A0A1B9GWM1/18-407,0.342
UniRef100_A0A7W0MF76/1-400,0.423
UniRef100_V8BZQ4/3-346,0.273
UniRef100_A0A2G6UIS0/2-345,0.309
UniRef100_A0A2W7SL50/4-343,0.290
UniRef100_UPI001E284363/10-345,0.298
UniRef100_M4BYJ7/14-380,0.377
UniRef100_A0A7W1EBA0/14-297,0.347
UniRef100_UPI001D07B8BC/5-350,0.372
UniRef100_UPI0019C0D2A2/1-341,0.322
UniRef100_A0A1W9Q8D9/176-525,0.385
UniRef100_A0A7Y3GRA4/4-354,0.292
UniRef100_A0A1Q2CEH5/2-354,0.372
UniRef100_UPI00188BF96A/1-336,0.358
UniRef100_UPI000E259C5A/7-351,0.331
UniRef100_A0A4R9G0T4/5-362,0.311
UniRef100_A0A6L6C8H9/1-349,0.342
UniRef100_A0A3G8Y6Q7/10-344,0.287
UniRef100_M6D063/5-362,0.306
UniRef100_UPI001B305023/4-344,0.314
UniRef100_A0A428K8B3/6-346,0.322
UniRef100_A0A134ATG9/2-341,0.317
UniRef100_A0A1I3DKL9/9-344,0.314
UniRef100_A0A8A3XEN4/1-340,0.333
UniRef100_A0A3T0RZB8/1-354,0.372
UniRef100_A0A096B0L9/3-347,0.276
UniRef100_A0A382MAB6/5-348,0.314
UniRef100_U4KLH3/7-330,0.339
UniRef100_UPI001AE0CAEE/3-342,0.311
UniRef100_R5DVZ2/6-351,0.328
UniRef100_UPI0013D1048E/179-531,0.358
UniRef100_UPI000402A3EE/9-345,0.301
UniRef100_R7LXW5/5-354,0.344
UniRef100_A0A258F6S4/5-353,0.303
UniRef100_A0A2D4WVN1/7-354,0.298
UniRef100_A0A1W9SYP0/1-341,0.361
UniRef100_A0A4S4LWS6/16-401,0.350
UniRef100_A0A7V9HWC0/1-357,0.396
UniRef100_UPI0016458A1A/3-341,0.292
UniRef100_B2A259/16-364,0.342
UniRef100_UPI001C2F31A1/1-340,0.342
UniRef100_A0A6I3E1K2/1-351,0.331
UniRef100_A0A2G2CIA7/20-355,0.276
UniRef100_A0A2G6LTF3/9-339,0.314
UniRef100_A0A177W057/2-363,0.380
UniRef100_A0A1C6FED4/1-343,0.309
UniRef100_A0A8J7SM01/6-340,0.298
UniRef100_A0A850TDD1/3-340,0.358
UniRef100_UPI001906E0BD/12-400,0.410
UniRef100_A0A357BBJ4/10-345,0.284
UniRef100_A0A1W2AFW5/1-359,0.322
UniRef100_A0A349P595/11-357,0.279
UniRef100_A0A352C5J2/3-320,0.292
UniRef100_A0A0K2DWA8/2-352,0.377
UniRef100_UPI000E285986/7-351,0.336
UniRef100_A0A6I2V230/1-338,0.328
UniRef100_G8Y2M2/13-374,0.363
UniRef100_A0A1E3PQF0/15-389,0.355
UniRef100_A0A1Y0MV28/6-355,0.292
UniRef100_A0A0F2NIZ6/178-527,0.352
UniRef100_A0A1L0BTH8/12-386,0.344
UniRef100_UPI001F47751B/23-328,0.309
UniRef100_A0A2G9ZVJ3/20-342,0.358
UniRef100_A0A1Z9PSG7/5-356,0.331
UniRef100_UPI0005079B54/2-352,0.344
UniRef100_A0A1B7TA89/15-395,0.361
UniRef100_A0A1G1JTJ6/1-364,0.366
UniRef100_UPI0012B99DC7/2-353,0.336
UniRef100_A0A3D8IRA5/5-342,0.366
UniRef100_A0A0C3HLM9/21-388,0.355
UniRef100_A0A1I3KG89/2-344,0.303
UniRef100_A0A2T9YFC1/26-408,0.352
UniRef100_A0A7V9HIQ6/276-625,0.369
UniRef100_A0A5E8BDJ0/15-391,0.344
UniRef100_A0A511YH60/2-344,0.314
UniRef100_UPI00111CD4AC/5-345,0.342
UniRef100_A0A651DWK9/5-334,0.377
UniRef100_UPI000D3B9CC4/4-350,0.314
UniRef100_A0A3L9YZE4/10-357,0.284
UniRef100_A0A1G6XM07/3-342,0.306
UniRef100_A0A7C0Z950/1-334,0.366
UniRef100_A0A2E6MKS2/12-368,0.339
UniRef100_A0A5C7FE98/3-344,0.287
UniRef100_C5FQ73/26-391,0.363
UniRef100_UPI001C7F11C9/14-376,0.350
UniRef100_A0A3N5VQV5/4-267,0.306
UniRef100_A0A7L7KRN9/1-329,0.336
UniRef100_UPI00035C25E1/3-346,0.284
UniRef100_A0A285VKJ6/11-361,0.355
UniRef100_A0A3D5E5A2/173-514,0.320
UniRef100_UPI000A0720EF/6-260,0.355
UniRef100_R7JBL2/6-347,0.333
UniRef100_A0A0D2PPG8/16-402,0.352
UniRef100_W9A8F0/1-355,0.363
UniRef100_A0A246FKW1/4-345,0.331
UniRef100_A0A1U7EA41/1-345,0.336
UniRef100_A0A3S5E8S1/3-338,0.306
UniRef100_A0A0U4CAX1/5-241,0.257
UniRef100_UPI000B58E4EF/5-344,0.320
UniRef100_UPI0015FDA88D/3-352,0.331
UniRef100_A0A0J7IR07/2-342,0.317
UniRef100_UPI00041137C4/4-353,0.290
UniRef100_A0A7X7GSF6/182-521,0.363
UniRef100_W9WGM9/19-397,0.369
UniRef100_A0A2G4FXQ4/1-349,0.336
UniRef100_A0A8I2CYV8/13-361,0.385
UniRef100_A0A1F9PH68/1-318,0.361
UniRef100_A0A2D7AQI9/6-345,0.314
UniRef100_A0A2E0UYB3/173-520,0.339
UniRef100_A0A2E4K7M3/5-344,0.292
UniRef100_A0A2D9X1I3/13-368,0.317
UniRef100_UPI0005665AD3/6-351,0.322
UniRef100_A0A2E9LT30/30-378,0.355
UniRef100_A0A2G4IEY0/16-349,0.347
UniRef100_UPI00178C7DAD/4-344,0.306
UniRef100_A0A532UC40/11-346,0.339
UniRef100_F2JMW8/12-357,0.358
UniRef100_A0A537MFD3/21-321,0.363
UniRef100_E4TJH9/1-348,0.344
UniRef100_A0A0A2HVN8/177-526,0.369
UniRef100_A0A7Y2FY09/2-348,0.333
UniRef100_A0A420CMS0/10-345,0.311
UniRef100_A0A3R6KM45/3-346,0.281
UniRef100_A0A177TCH0/44-431,0.358
UniRef100_A0A7V9HWC9/1-360,0.399
UniRef100_A0A7G5GPP4/9-341,0.331
UniRef100_A0A496QMT8/179-531,0.383
UniRef100_R5CFA8/4-349,0.292
UniRef100_B6QCA7/21-386,0.347
UniRef100_A0A2D9BGJ4/4-354,0.303
UniRef100_A0A0D3LIH9/16-347,0.314
UniRef100_A0A1G0FWF5/1-348,0.336
UniRef100_A0A522Q6L0/17-372,0.314
UniRef100_D5G8D9/16-365,0.355
UniRef100_A0A1I7MZ30/25-342,0.317
UniRef100_A0A0D7B1V3/18-395,0.325
UniRef100_UPI00190C19AA/3-342,0.314
UniRef100_A0A349Q9T8/4-328,0.342
UniRef100_A0A1Y2DY85/19-374,0.336
UniRef100_A0A2E2AWY0/4-329,0.306
UniRef100_A0A2E0C262/3-352,0.298
UniRef100_A0A2T0K4V4/6-325,0.298
UniRef100_A0A3M0GCB3/4-356,0.342
UniRef100_A0A316EN32/9-339,0.311
UniRef100_A0A3N5S201/12-296,0.361
UniRef100_A0A137PA07/13-375,0.344
UniRef100_UPI0003B3F11E/13-357,0.410
UniRef100_E7RR97/3-346,0.270
UniRef100_A0A2P7TFI8/17-363,0.325
UniRef100_A0A2A9NIT1/16-402,0.352
UniRef100_A0A1G7FB92/11-355,0.290
UniRef100_A0A4Z0MTU6/4-344,0.322
UniRef100_A0A495PRM1/6-352,0.295
UniRef100_A0A852UKJ0/1-361,0.358
UniRef100_A0A848J1K6/6-348,0.298
UniRef100_A0A2S7WL31/5-350,0.295
UniRef100_Q9P7R0/17-388,0.339
UniRef100_A0A7K0EG54/8-340,0.320
UniRef100_A0A7X8GE95/1-339,0.317
UniRef100_A0A515A5C3/9-341,0.320
UniRef100_A0A1Q7QMV3/172-527,0.358
UniRef100_UPI0005D30302/18-355,0.270
UniRef100_A0A4Q2DW25/17-404,0.363
UniRef100_UPI001F159925/3-345,0.287
UniRef100_A0A8H6MC52/16-401,0.358
UniRef100_A0A2V7W898/5-348,0.339
UniRef100_A0A316KYR0/4-349,0.303
UniRef100_B0D6H2/15-403,0.358
UniRef100_A0A1Q9JIK8/1-342,0.325
UniRef100_UPI0004449A97/16-401,0.358
UniRef100_A0A7C7NNM0/4-353,0.352
UniRef100_A0A6N2ZCA9/2-341,0.317
UniRef100_A0A849WMD7/1-341,0.314
UniRef100_A0A0P9EYB9/22-408,0.358
UniRef100_A0A7V9FDE8/196-544,0.383
UniRef100_A0A2S2DTN3/9-339,0.325
UniRef100_J7RNT8/16-388,0.331
UniRef100_A0A3A0GD23/209-551,0.385
UniRef100_A0A2V2EIR7/2-334,0.366
UniRef100_A0A7X7E7S8/185-535,0.402
UniRef100_A0A7X7LSL7/1-325,0.363
UniRef100_UPI001A8E3CDD/6-351,0.325
UniRef100_A0A1J8QCN4/17-401,0.361
UniRef100_A0A5Q4FAJ3/5-366,0.355
UniRef100_UPI0018919790/6-352,0.295
UniRef100_X1EJ78/4-261,0.295
UniRef100_A0A6M8J3E7/14-364,0.393
UniRef100_A0A2E5UEG6/1-348,0.361
UniRef100_A0A0K1PTA8/176-525,0.374
UniRef100_A0A1A9LHM2/19-355,0.284
UniRef100_A0A0X3AR17/8-347,0.292
UniRef100_A0A2S6SHW6/5-353,0.333
UniRef100_UPI001A905262/6-344,0.322
UniRef100_C6X4B2/6-344,0.298
UniRef100_A0A5S9ISA3/13-354,0.317
UniRef100_UPI001B53977F/9-354,0.287
UniRef100_UPI0005A6F96F/1-356,0.358
UniRef100_A0A3D6BB00/3-362,0.328
UniRef100_A0A136N232/7-348,0.336
UniRef100_A0A067PAA3/16-402,0.344
UniRef100_A0A2M7DKF5/7-358,0.292
UniRef100_A0A8H7PIN1/19-407,0.355
UniRef100_A0A7V2IKR4/12-345,0.355
UniRef100_UPI000F8EAB92/4-349,0.320
UniRef100_A0A2J6WRR3/1-348,0.344
UniRef100_UPI0018F59615/8-361,0.350
UniRef100_A0A3S0ABF6/174-522,0.350
UniRef100_UPI001E403FB8/8-328,0.314
UniRef100_A0A7W0HKA1/1-339,0.350
UniRef100_A0A832F987/22-371,0.352
UniRef100_A0A5A8APK8/3-345,0.303
UniRef100_UPI000255ABEA/7-349,0.292
UniRef100_A0A3S9PVW8/176-517,0.363
UniRef100_A0A4Z0QM91/6-347,0.320
UniRef100_A0A7C1BPP3/9-345,0.317
UniRef100_A0A7C7YV62/5-345,0.393
UniRef100_A0A3M6VQ13/13-373,0.358
UniRef100_UPI000970C59C/1-356,0.325
UniRef100_A0A543A717/6-363,0.347
UniRef100_A0A2V8LWW9/1-378,0.372
UniRef100_A0A2G6F3Z3/3-345,0.306
UniRef100_A0A7S7M723/13-364,0.372
UniRef100_UPI001D10081E/4-345,0.328
UniRef100_A0A1N7IJA8/1-352,0.363
UniRef100_W9YWL2/19-395,0.369
UniRef100_A0A1P9WZQ5/10-337,0.320
UniRef100_A0A1B9XWH3/4-351,0.301
UniRef100_UPI0011111B2A/9-353,0.306
UniRef100_A0A2D5QJB7/6-343,0.314
UniRef100_UPI000402AFBC/6-341,0.320
UniRef100_A0A5C7FN66/6-349,0.347
UniRef100_A0A512U8L7/13-386,0.350
UniRef100_A0A536CFH6/174-523,0.372
UniRef100_UPI001665C1A9/7-351,0.290
UniRef100_A0A1I0QT27/6-361,0.322
UniRef100_UPI001F4C1BF7/4-340,0.292
UniRef100_A0A2Z4GFU7/9-337,0.322
UniRef100_A0A2E1I1P3/4-350,0.298
UniRef100_A0A1G9ABQ0/4-345,0.328
UniRef100_UPI001878B858/2-352,0.342
UniRef100_UPI0012390F85/1-342,0.336
UniRef100_UPI0019104A0E/3-341,0.301
UniRef100_A0A4Q9KFV2/5-357,0.352
UniRef100_R5LXH8/5-350,0.298
UniRef100_A0A0P1A7D9/2-355,0.363
UniRef100_A0A846FFY9/8-352,0.331
UniRef100_A0A8J6Y316/2-353,0.385
UniRef100_A0A7C6DY16/8-366,0.369
UniRef100_UPI001F01AD10/8-355,0.295
UniRef100_UPI001689BF0D/5-344,0.325
UniRef100_A0A099TXK3/6-383,0.402
UniRef100_A0A397SYF5/20-409,0.363
UniRef100_A0A6I3HJG3/1-349,0.331
UniRef100_A0A358Y1Z2/7-347,0.290
UniRef100_A0A2G6R8M0/9-352,0.314
UniRef100_A0A1F3K0J9/1-338,0.333
UniRef100_UPI001AD82C12/1-325,0.352
UniRef100_A0A3R7X9K6/1-369,0.385
UniRef100_UPI000363642C/3-340,0.363
UniRef100_A0A1E4TQH2/14-389,0.350
UniRef100_G0W678/14-374,0.361
UniRef100_A0A2N1QDZ3/6-330,0.325
UniRef100_A0A812RJ19/15-344,0.309
UniRef100_I2H3E8/15-393,0.369
UniRef100_A0A2D4ZD58/8-304,0.347
UniRef100_A0A316UZF7/40-424,0.347
UniRef100_A0A5F2BWW5/5-362,0.301
UniRef100_UPI000B51EF62/4-352,0.322
UniRef100_A0A7J4KQG1/1-341,0.328
UniRef100_UPI00102F3BD7/3-355,0.347
UniRef100_A0A6G7TN18/5-349,0.276
UniRef100_A0A4U2L3P7/6-352,0.292
UniRef100_A0A7W4CTD9/3-356,0.350
UniRef100_A0A2V5YLJ1/26-338,0.333
UniRef100_A0A6M6BHY8/5-344,0.317
UniRef100_A0A433BAT7/21-392,0.372
UniRef100_A0A8H7RUA7/19-389,0.363
UniRef100_A0A3B9MYW8/6-353,0.298
UniRef100_A0A846ZBN0/1-342,0.342
UniRef100_A0A0D2EFS3/19-385,0.358
UniRef100_UPI0008DCAB0B/2-345,0.331
UniRef100_UPI001C73364A/5-345,0.328
UniRef100_A0A2D9FSJ2/7-359,0.344
UniRef100_UPI00041539E6/10-345,0.295
UniRef100_A0A1G0WFX4/32-349,0.306
UniRef100_A0A2E2FL62/17-365,0.331
UniRef100_A0A2P6MUJ3/15-386,0.344
UniRef100_UPI001BD9A3B2/3-343,0.314
UniRef100_A0A6J4NWR0/5-383,0.355
UniRef100_A0A8H3EHN6/13-377,0.355
UniRef100_A0A0P7A913/3-348,0.301
UniRef100_A0A3B8UEG0/16-352,0.333
UniRef100_A0A2N5Z2H9/4-351,0.292
UniRef100_A0A1V5ZX79/3-337,0.358
UniRef100_A0A2N0EVH2/6-354,0.295
UniRef100_A0A399YGB5/9-361,0.347
UniRef100_A0A240C5T1/4-353,0.333
UniRef100_A0A3M7HRA3/14-386,0.347
UniRef100_A0A1H6AZJ3/9-344,0.295
UniRef100_UPI000D0A1DBC/3-357,0.336
UniRef100_A0A5N1IKV9/3-342,0.331
UniRef100_A0A535XPC8/242-588,0.355
UniRef100_H6BPH7/19-393,0.363
UniRef100_UPI000423CD9C/6-344,0.317
UniRef100_UPI00066D6C79/2-353,0.339
UniRef100_UPI0006D79BB4/5-347,0.311
UniRef100_A0A2E2SUX4/4-354,0.303
UniRef100_A0A2E5ZMW2/4-349,0.281
UniRef100_UPI000491A6B7/3-346,0.281
UniRef100_A0A523S9D8/1-365,0.306
UniRef100_A0A1X6N1M2/16-394,0.350
UniRef100_A0A8B2D7S8/5-346,0.287
UniRef100_A0A1F9MH87/15-345,0.350
UniRef100_A0A5S3PWR6/6-352,0.284
UniRef100_A0A0H4PGN3/3-342,0.303
UniRef100_A0A3S9MZ62/6-349,0.290
UniRef100_A0A7X1L7U8/18-336,0.339
UniRef100_A0A7K0E3K9/6-350,0.306
UniRef100_UPI0011096029/4-356,0.325
UniRef100_D3I0Q6/7-354,0.276
UniRef100_UPI001F374797/26-327,0.303
UniRef100_A0A1M3BEL0/11-341,0.303
UniRef100_A0A2T2TJH9/3-317,0.388
UniRef100_D0LHN2/182-547,0.402
UniRef100_A0A4Q1BXT2/10-339,0.317
UniRef100_UPI0006E2A66C/5-344,0.328
UniRef100_B6FYR4/25-359,0.331
UniRef100_A0A2N2YUG8/3-349,0.281
UniRef100_A0A0G1WLV3/13-365,0.347
UniRef100_A0A2M9CUP4/25-334,0.320
UniRef100_A0A3G4QY40/3-356,0.331
UniRef100_UPI001C7E18CA/1-342,0.320
UniRef100_U2J5W6/12-355,0.273
UniRef100_UPI001D0F06E5/3-343,0.306
UniRef100_UPI0009ABE439/9-341,0.314
UniRef100_A0A6J4VVS5/5-353,0.380
UniRef100_UPI00140AAA95/9-339,0.317
UniRef100_A0A1D2VPL4/16-376,0.352
UniRef100_UPI001CC4173E/24-362,0.363
UniRef100_UPI001F2FD21B/1-356,0.366
UniRef100_UPI001C57C4A4/8-353,0.290
UniRef100_A0A6L7Z4W9/5-341,0.363
UniRef100_A0A7M1T6H9/25-342,0.322
UniRef100_A0A316WBN5/40-423,0.358
UniRef100_R5KN68/6-346,0.339
UniRef100_A0A167SIX2/27-399,0.350
UniRef100_A0A2P8G7H4/1-340,0.339
UniRef100_A0A3D5WTS1/3-326,0.355
UniRef100_A0A7V9UUC2/6-383,0.369
UniRef100_A0A7K0YGA0/1-339,0.314
UniRef100_A0A521G9S9/10-335,0.317
UniRef100_A0A2D7RQM8/5-350,0.314
UniRef100_UPI00118132D3/3-343,0.301
UniRef100_A0A7C1V7J7/1-340,0.325
UniRef100_A0A7X6VVN5/9-353,0.306
UniRef100_A0A7W1PHG1/15-365,0.385
UniRef100_A0A352Z5Y0/1-340,0.292
UniRef100_UPI001C64491A/5-349,0.336
UniRef100_A0A3R7UGA8/7-357,0.281
UniRef100_UPI000E092C69/1-343,0.342
UniRef100_A0A5K7SB39/7-353,0.287
UniRef100_A0A6I2VUG6/4-348,0.333
UniRef100_A0A8B2AH21/3-346,0.276
UniRef100_A0A085BHR6/9-344,0.292
UniRef100_A0A559RY43/5-350,0.292
UniRef100_A0A7X8NDL3/7-358,0.363
UniRef100_A0A7U9TJP3/2-329,0.311
UniRef100_A0A223B2F7/1-344,0.333
UniRef100_A0A3D1HV36/3-326,0.328
UniRef100_A0A7T8V296/13-359,0.333
UniRef100_A0A1I5YVA3/4-344,0.325
UniRef100_A0A6I3BEV0/6-350,0.336
UniRef100_A0A2R6NTH5/16-399,0.350
UniRef100_A0A6I2X0H2/1-349,0.314
UniRef100_A0A6I2WQG5/1-340,0.325
UniRef100_A0A520MQK2/10-353,0.287
UniRef100_A0A6G6GID4/6-355,0.287
UniRef100_A0A3D3UQ50/13-346,0.347
UniRef100_A0A2G4FZ42/1-349,0.363
UniRef100_A0A5B1R9M1/16-402,0.358
UniRef100_A0A421J4H4/546-908,0.344
UniRef100_A0A7T0FXU0/85-335,0.445
UniRef100_A0A1Y2GE11/18-401,0.344
UniRef100_A0A3B9T842/5-353,0.290
UniRef100_A0A137Q6Y8/16-403,0.347
UniRef100_A0A2E9TGA7/7-338,0.279
UniRef100_UPI0015D670ED/182-526,0.339
UniRef100_A0A1M5BX94/4-350,0.306
UniRef100_A0A5E8AVF4/6-347,0.295
UniRef100_G5GGX5/27-390,0.339
UniRef100_A0A7X6QCF4/7-332,0.347
UniRef100_A0A1I1SLT5/48-404,0.355
UniRef100_UPI001C7B1B68/17-402,0.350
UniRef100_A0A4Q9BEY9/9-339,0.306
UniRef100_UPI000E680C14/3-357,0.342
UniRef100_A0A6L6B669/1-350,0.339
UniRef100_UPI00047B2634/12-347,0.331
UniRef100_A0A1H3GZR2/3-344,0.352
UniRef100_A0A3B8VD86/1-350,0.342
UniRef100_UPI0003B36477/1-343,0.361
UniRef100_UPI001C5EDBEF/3-346,0.298
UniRef100_A0A2D7H1E0/1-366,0.383
UniRef100_UPI001917297A/10-337,0.314
UniRef100_UPI001F0A5861/5-355,0.350
UniRef100_A0A8H6Z395/16-405,0.355
UniRef100_I6XZI3/3-355,0.350
UniRef100_F8PAQ7/16-403,0.347
UniRef100_A0A2T0S3Z5/8-342,0.317
UniRef100_UPI001A93F166/9-339,0.344
UniRef100_A0A7Y3HQR9/6-351,0.292
UniRef100_UPI000C287092/8-353,0.303
UniRef100_A0A0W8I740/4-356,0.347
UniRef100_A0A7Y4QB34/5-341,0.306
UniRef100_UPI00163D1420/12-356,0.273
UniRef100_UPI000482D4DC/3-350,0.284
UniRef100_A0A0C9N3V9/18-389,0.355
UniRef100_UPI000E4D2415/4-350,0.301
UniRef100_A0A432KI77/9-337,0.303
UniRef100_A0A1Y2G246/17-400,0.358
UniRef100_A0A109UX51/14-396,0.358
UniRef100_UPI0009FEBC99/1-343,0.339
UniRef100_A0A415E0I8/1-343,0.317
UniRef100_UPI0008A14117/1-345,0.336
UniRef100_A0A7C0V7Q6/1-339,0.328
UniRef100_UPI001CA86EFA/4-356,0.292
UniRef100_A0A7T5ADP7/3-341,0.311
UniRef100_A0A535LZR3/55-408,0.385
UniRef100_A0A851IIQ2/9-356,0.311
UniRef100_A0A8H5ASB6/17-400,0.352
UniRef100_A0A7K1AQC2/9-349,0.311
UniRef100_A0A3D3GEN7/1-359,0.350
UniRef100_UPI00197B004A/6-330,0.320
UniRef100_A0A8H7AIY6/13-390,0.350
UniRef100_A0A1Q2ME06/1-340,0.344
UniRef100_I3QG59/3-352,0.273
UniRef100_A0A554L3V7/6-358,0.358
UniRef100_UPI001F0CC53B/5-345,0.331
UniRef100_A0A4D7JZG7/6-350,0.301
UniRef100_A0A3A9VMB8/8-354,0.284
UniRef100_C4R4R8/12-377,0.347
UniRef100_A0A2D4TT19/16-354,0.309
UniRef100_UPI00037BE265/7-345,0.320
UniRef100_UPI0004DF8070/5-355,0.290
UniRef100_A0A1N6EAC9/9-345,0.306
UniRef100_A0A418QTM2/5-345,0.342
UniRef100_UPI00195B4935/4-350,0.290
UniRef100_A0A1G2Z0G4/12-346,0.336
UniRef100_UPI001899FCDB/3-341,0.314
UniRef100_A0A1Q2KZP5/1-355,0.352
UniRef100_A0A7V9INW7/2-265,0.372
UniRef100_A0A2D7BUN2/1-354,0.295
UniRef100_A0A2V2DV69/3-327,0.366
UniRef100_UPI001C1F481D/1-343,0.339
UniRef100_UPI0019423698/6-353,0.328
UniRef100_UPI0006A97B64/5-345,0.309
UniRef100_A0A7V1FAE4/184-517,0.322
UniRef100_A0A538F8M8/1-335,0.388
UniRef100_UPI001C574F09/5-346,0.333
UniRef100_A0A1F9B1Q5/24-377,0.311
UniRef100_A0A2G5BL19/29-416,0.369
UniRef100_A0A4R6Q8U2/1-339,0.309
UniRef100_A0A2V6LHS3/36-331,0.347
UniRef100_A0A2E6SUJ1/4-355,0.309
UniRef100_A0A8J7UGP9/25-332,0.325
UniRef100_A0A257L425/6-349,0.284
UniRef100_UPI001F2F9F3E/4-343,0.339
UniRef100_A0A840DX36/8-350,0.347
UniRef100_A0A7Z0ISA2/6-362,0.350
UniRef100_A0A1M6C628/10-342,0.298
UniRef100_A0A099I9N8/2-334,0.342
UniRef100_A0A7Y3V3Z6/10-356,0.290
UniRef100_A0A085BC55/9-344,0.306
UniRef100_M5FVP2/20-403,0.344
UniRef100_A0A523TSG2/11-364,0.331
